10	0.20	1.06688E+00	1.08680E+00	1.08777E+00	1.08624E+00	1.16874E+00	1.21059E+00	1.05548E+00	1.05548E+00	1.08176E+00
10	0.25	9.47354E-01	9.64285E-01	9.64236E-01	9.64304E-01	1.00297E+00	1.02931E+00	9.30387E-01	9.30387E-01	9.35727E-01
10	0.30	8.21019E-01	8.37477E-01	8.36319E-01	8.38217E-01	8.42638E-01	8.57120E-01	8.02956E-01	8.02956E-01	7.90623E-01
10	0.35	6.92135E-01	7.09694E-01	7.07876E-01	7.11657E-01	6.93689E-01	6.98742E-01	6.78491E-01	6.78491E-01	6.53321E-01
10	0.40	5.66151E-01	5.84685E-01	5.83149E-01	5.88685E-01	5.58986E-01	5.58024E-01	5.61157E-01	5.61157E-01	5.27943E-01
10	0.45	4.48063E-01	4.66314E-01	4.66285E-01	4.73306E-01	4.39319E-01	4.35630E-01	4.53427E-01	4.53427E-01	4.16394E-01
10	0.50	3.41705E-01	3.58121E-01	3.60634E-01	3.68694E-01	3.35427E-01	3.31153E-01	3.57192E-01	3.57192E-01	3.19850E-01
10	0.55	2.49773E-01	2.63113E-01	2.68828E-01	2.77428E-01	2.49602E-01	2.45703E-01	2.73659E-01	2.73659E-01	2.38787E-01
10	0.60	1.73613E-01	1.83528E-01	1.92343E-01	2.00943E-01	1.81209E-01	1.78075E-01	2.03176E-01	2.03176E-01	1.72866E-01
10	0.65	1.13556E-01	1.20430E-01	1.31530E-01	1.39624E-01	1.28187E-01	1.25806E-01	1.43518E-01	1.43518E-01	1.19535E-01
10	0.70	6.87675E-02	7.34718E-02	8.55126E-02	9.26977E-02	8.79013E-02	8.65647E-02	9.90228E-02	9.90228E-02	8.16527E-02
10	0.75	3.76040E-02	4.10243E-02	5.25339E-02	5.85518E-02	5.85434E-02	5.71021E-02	6.48990E-02	6.48990E-02	5.43995E-02
10	0.80	1.78043E-02	2.05176E-02	3.02331E-02	3.49859E-02	3.80207E-02	3.78512E-02	3.99356E-02	3.99356E-02	3.34748E-02
10	0.85	6.74783E-03	8.86179E-03	1.61403E-02	1.97373E-02	2.41173E-02	2.40311E-02	2.25619E-02	2.25619E-02	1.89118E-02
10	0.90	1.72102E-03	3.03380E-03	7.85378E-03	1.06137E-02	1.44401E-02	1.43419E-02	1.13536E-02	1.13536E-02	9.51683E-03
10	0.95	1.72890E-04	5.87034E-04	3.34192E-03	5.98126E-03	8.70130E-03	9.93061E-03	4.81904E-03	4.81904E-03	4.03941E-03
20	0.05	1.57316E+00	1.61727E+00	1.61756E+00	1.61574E+00	1.83806E+00	1.91204E+00	1.46693E+00	1.46693E+00	1.44475E+00
20	0.10	1.31992E+00	1.35623E+00	1.35691E+00	1.35535E+00	1.53132E+00	1.59973E+00	1.29627E+00	1.29627E+00	1.34138E+00
20	0.15	1.16633E+00	1.19565E+00	1.19646E+00	1.19533E+00	1.31727E+00	1.37280E+00	1.16981E+00	1.16981E+00	1.21450E+00
20	0.20	1.03452E+00	1.05710E+00	1.05773E+00	1.05721E+00	1.12821E+00	1.16620E+00	1.03859E+00	1.03859E+00	1.06445E+00
20	0.25	9.03457E-01	9.21591E-01	9.21823E-01	9.22073E-01	9.50532E-01	9.73526E-01	9.03787E-01	9.03787E-01	9.08975E-01
20	0.30	7.70695E-01	7.87010E-01	7.86818E-01	7.87906E-01	7.85372E-01	7.96924E-01	7.70285E-01	7.70285E-01	7.58454E-01
20	0.35	6.39916E-01	6.55841E-01	6.55446E-01	6.57359E-01	6.35896E-01	6.39178E-01	6.42426E-01	6.42426E-01	6.18593E-01
20	0.40	5.15789E-01	5.31416E-01	5.31233E-01	5.33875E-01	5.03570E-01	5.01897E-01	5.23418E-01	5.23418E-01	4.92437E-01
20	0.45	4.02244E-01	4.16749E-01	4.17304E-01	4.20524E-01	3.88393E-01	3.84647E-01	4.15485E-01	4.15485E-01	3.81551E-01
20	0.50	3.02324E-01	3.14571E-01	3.16304E-01	3.19878E-01	2.90474E-01	2.86505E-01	3.20575E-01	3.20575E-01	2.87061E-01
20	0.55	2.17739E-01	2.27122E-01	2.30253E-01	2.33940E-01	2.10909E-01	2.07492E-01	2.39183E-01	2.39183E-01	2.08704E-01
20	0.60	1.49053E-01	1.55630E-01	1.60038E-01	1.63593E-01	1.48534E-01	1.45964E-01	1.71603E-01	1.71603E-01	1.46003E-01
20	0.65	9.59367E-02	1.00292E-01	1.05529E-01	1.08736E-01	1.01092E-01	9.94077E-02	1.17515E-01	1.17515E-01	9.78772E-02
20	0.70	5.71010E-02	6.00478E-02	6.54765E-02	6.81812E-02	6.63081E-02	6.53911E-02	7.60101E-02	7.60101E-02	6.26767E-02
20	0.75	3.06286E-02	3.28794E-02	3.78402E-02	3.99641E-02	4.18340E-02	4.14841E-02	4.57187E-02	4.57187E-02	3.83222E-02
20	0.80	1.41835E-02	1.60979E-02	2.00848E-02	2.16288E-02	2.53804E-02	2.53503E-02	2.46807E-02	2.46807E-02	2.06878E-02
20	0.85	5.23195E-03	6.78230E-03	9.60751E-03	1.06552E-02	1.47919E-02	1.49149E-02	1.18432E-02	1.18432E-02	9.92721E-03
20	0.90	1.28674E-03	2.24284E-03	3.97876E-03	4.66582E-03	8.27374E-03	8.43492E-03	4.62500E-03	4.62500E-03	3.87676E-03
20	0.95	1.21871E-04	4.07628E-04	1.28076E-03	1.78149E-03	4.53502E-03	4.66145E-03	1.25959E-03	1.25959E-03	1.05581E-03
